year;month;day;plot;subplot;species;individuals
2017;9;7;9;D2;SASO;0
2018;9;19;9;D2;SASO;0
2019;10;6;9;D2;SASO;0
2015;6;11;1;D3;SASO;12
2016;5;15;1;D3;SASO;0
2017;9;7;1;D3;SASO;0
2018;9;19;1;D3;SASO;280
2019;10;6;1;D3;SASO;1
2015;6;11;2;D3;SASO;0
2016;5;15;2;D3;SASO;0
2017;9;7;2;D3;SASO;0
2018;9;19;2;D3;SASO;5
2019;10;6;2;D3;SASO;0
2015;6;11;3;D3;SASO;6
2016;5;15;3;D3;SASO;0
2017;9;7;3;D3;SASO;0
2018;9;19;3;D3;SASO;2
2019;10;6;3;D3;SASO;0
2015;6;11;4;D3;SASO;19
2016;5;15;4;D3;SASO;2
2017;9;7;4;D3;SASO;0
2018;9;19;4;D3;SASO;0
2019;10;6;4;D3;SASO;0
2015;6;11;5;D3;SASO;4
2016;5;15;5;D3;SASO;0
2017;9;7;5;D3;SASO;15
2018;9;19;5;D3;SASO;4
2019;10;6;5;D3;SASO;0
2015;6;11;6;D3;SASO;16
2016;5;15;6;D3;SASO;8
2017;9;7;6;D3;SASO;0
2018;9;19;6;D3;SASO;10
2019;10;6;6;D3;SASO;0
2015;6;11;7;D3;SASO;84
2016;5;15;7;D3;SASO;0
2017;9;7;7;D3;SASO;39
2018;9;19;7;D3;SASO;50
2019;10;6;7;D3;SASO;15
2015;6;11;8;D3;SASO;34
2016;5;15;8;D3;SASO;0
2017;9;7;8;D3;SASO;0
2018;9;19;8;D3;SASO;0
2019;10;6;8;D3;SASO;0
2015;6;11;9;D3;SASO;81
2016;5;15;9;D3;SASO;0
2017;9;7;9;D3;SASO;0
2018;9;19;9;D3;SASO;0
2019;10;6;9;D3;SASO;0
2015;6;11;1;D4;SASO;6
2016;5;15;1;D4;SASO;0
2017;9;7;1;D4;SASO;0
2018;9;19;1;D4;SASO;100
2019;10;6;1;D4;SASO;0
2015;6;11;2;D4;SASO;0
2016;5;15;2;D4;SASO;0
2017;9;7;2;D4;SASO;1
2018;9;19;2;D4;SASO;4
2019;10;6;2;D4;SASO;0
2015;6;11;3;D4;SASO;5
2016;5;15;3;D4;SASO;0
2017;9;7;3;D4;SASO;2
2018;9;19;3;D4;SASO;15
2019;10;6;3;D4;SASO;0
2015;6;11;4;D4;SASO;14
2016;5;15;4;D4;SASO;0
2017;9;7;4;D4;SASO;1
2018;9;19;4;D4;SASO;3
2019;10;6;4;D4;SASO;0
2015;6;11;5;D4;SASO;2
2016;5;15;5;D4;SASO;0
2017;9;7;5;D4;SASO;20
2018;9;19;5;D4;SASO;16
2019;10;6;5;D4;SASO;0
2015;6;11;6;D4;SASO;15
2016;5;15;6;D4;SASO;2
2017;9;7;6;D4;SASO;0
2018;9;19;6;D4;SASO;0
2019;10;6;6;D4;SASO;0
2015;6;11;7;D4;SASO;92
2016;5;15;7;D4;SASO;4
2017;9;7;7;D4;SASO;29
2018;9;19;7;D4;SASO;0
2019;10;6;7;D4;SASO;15
2015;6;11;8;D4;SASO;44
2016;5;15;8;D4;SASO;6
2017;9;7;8;D4;SASO;0
2018;9;19;8;D4;SASO;0
2019;10;6;8;D4;SASO;0
2015;6;11;9;D4;SASO;115
2016;5;15;9;D4;SASO;0
2017;9;7;9;D4;SASO;0
2018;9;19;9;D4;SASO;0
2019;10;6;9;D4;SASO;0
2015;6;11;1;D5;SASO;9
2016;5;15;1;D5;SASO;0
2017;9;7;1;D5;SASO;1
2018;9;19;1;D5;SASO;60
2019;10;6;1;D5;SASO;0
2015;6;11;2;D5;SASO;2
2016;5;15;2;D5;SASO;2
2017;9;7;2;D5;SASO;1
2018;9;19;2;D5;SASO;3
2019;10;6;2;D5;SASO;0
2015;6;11;3;D5;SASO;9
2016;5;15;3;D5;SASO;0
2017;9;7;3;D5;SASO;4
2018;9;19;3;D5;SASO;18
2019;10;6;3;D5;SASO;2
2015;6;11;4;D5;SASO;9
2016;5;15;4;D5;SASO;0
2017;9;7;4;D5;SASO;2
2018;9;19;4;D5;SASO;12
2019;10;6;4;D5;SASO;0
2015;6;11;5;D5;SASO;4
2016;5;15;5;D5;SASO;0
2017;9;7;5;D5;SASO;12
2018;9;19;5;D5;SASO;26
2019;10;6;5;D5;SASO;0
2015;6;11;6;D5;SASO;5
2016;5;15;6;D5;SASO;0
2017;9;7;6;D5;SASO;0
2018;9;19;6;D5;SASO;0
2019;10;6;6;D5;SASO;0
2015;6;11;7;D5;SASO;128
2016;5;15;7;D5;SASO;0
2017;9;7;7;D5;SASO;0
2018;9;19;7;D5;SASO;0
2019;10;6;7;D5;SASO;9
2015;6;11;8;D5;SASO;12
2016;5;15;8;D5;SASO;0
2017;9;7;8;D5;SASO;0
2018;9;19;8;D5;SASO;0
2019;10;6;8;D5;SASO;10
2015;6;11;9;D5;SASO;29
2016;5;15;9;D5;SASO;2
2017;9;7;9;D5;SASO;0
2018;9;19;9;D5;SASO;0
2019;10;6;9;D5;SASO;0
2015;6;11;1;D6;SASO;15
2016;5;15;1;D6;SASO;0
2017;9;7;1;D6;SASO;3
2018;9;19;1;D6;SASO;140
2019;10;6;1;D6;SASO;0
2015;6;11;2;D6;SASO;2
2016;5;15;2;D6;SASO;0
2017;9;7;2;D6;SASO;0
2018;9;19;2;D6;SASO;5
2019;10;6;2;D6;SASO;0
2015;6;11;3;D6;SASO;1
2016;5;15;3;D6;SASO;0
2017;9;7;3;D6;SASO;0
2018;9;19;3;D6;SASO;8
2019;10;6;3;D6;SASO;2
2015;6;11;4;D6;SASO;42
2016;5;15;4;D6;SASO;2
2017;9;7;4;D6;SASO;0
2018;9;19;4;D6;SASO;5
2019;10;6;4;D6;SASO;0
2015;6;11;5;D6;SASO;0
2016;5;15;5;D6;SASO;0
2017;9;7;5;D6;SASO;60
2018;9;19;5;D6;SASO;50
2019;10;6;5;D6;SASO;0
2015;6;11;6;D6;SASO;16
2016;5;15;6;D6;SASO;0
2017;9;7;6;D6;SASO;0
2018;9;19;6;D6;SASO;0
2019;10;6;6;D6;SASO;0
2015;6;11;7;D6;SASO;28
2016;5;15;7;D6;SASO;6
2017;9;7;7;D6;SASO;3
2018;9;19;7;D6;SASO;0
2019;10;6;7;D6;SASO;15
2015;6;11;8;D6;SASO;37
2016;5;15;8;D6;SASO;0
2017;9;7;8;D6;SASO;0
2018;9;19;8;D6;SASO;0
2019;10;6;8;D6;SASO;10
2015;6;11;9;D6;SASO;50
2016;5;15;9;D6;SASO;0
2017;9;7;9;D6;SASO;0
2018;9;19;9;D6;SASO;0
2019;10;6;9;D6;SASO;0
2015;6;11;1;E1;SASO;40
2016;5;15;1;E1;SASO;0
2017;9;7;1;E1;SASO;0
2018;9;19;1;E1;SASO;80
2019;10;6;1;E1;SASO;0
2015;6;11;2;E1;SASO;0
2016;5;15;2;E1;SASO;0
2017;9;7;2;E1;SASO;0
2018;9;19;2;E1;SASO;0
2019;10;6;2;E1;SASO;0
2015;6;11;3;E1;SASO;15
2016;5;15;3;E1;SASO;0
2017;9;7;3;E1;SASO;0
2018;9;19;3;E1;SASO;5
2019;10;6;3;E1;SASO;0
2015;6;11;4;E1;SASO;15
2016;5;15;4;E1;SASO;0
2017;9;7;4;E1;SASO;0
2018;9;19;4;E1;SASO;0
2019;10;6;4;E1;SASO;0
2015;6;11;5;E1;SASO;27
2016;5;15;5;E1;SASO;0
2017;9;7;5;E1;SASO;0
2018;9;19;5;E1;SASO;15
2019;10;6;5;E1;SASO;0
2015;6;11;6;E1;SASO;1
2016;5;15;6;E1;SASO;0
2017;9;7;6;E1;SASO;9
2018;9;19;6;E1;SASO;4
2019;10;6;6;E1;SASO;0
2015;6;11;7;E1;SASO;100
2016;5;15;7;E1;SASO;6
2017;9;7;7;E1;SASO;2
2018;9;19;7;E1;SASO;40
2019;10;6;7;E1;SASO;8
2015;6;11;8;E1;SASO;30
2016;5;15;8;E1;SASO;2
2017;9;7;8;E1;SASO;5
2018;9;19;8;E1;SASO;0
2019;10;6;8;E1;SASO;20
2015;6;11;9;E1;SASO;63
2016;5;15;9;E1;SASO;0
2017;9;7;9;E1;SASO;0
2018;9;19;9;E1;SASO;0
2019;10;6;9;E1;SASO;0
2015;6;11;1;E2;SASO;31
2016;5;15;1;E2;SASO;0
2017;9;7;1;E2;SASO;0
2018;9;19;1;E2;SASO;40
2019;10;6;1;E2;SASO;0
2015;6;11;2;E2;SASO;5
2016;5;15;2;E2;SASO;0
2017;9;7;2;E2;SASO;0
2018;9;19;2;E2;SASO;3
2019;10;6;2;E2;SASO;0
2015;6;11;3;E2;SASO;3
2016;5;15;3;E2;SASO;0
2017;9;7;3;E2;SASO;0
2018;9;19;3;E2;SASO;0
2019;10;6;3;E2;SASO;0
2015;6;11;4;E2;SASO;8
2016;5;15;4;E2;SASO;0
2017;9;7;4;E2;SASO;0
2018;9;19;4;E2;SASO;6
2019;10;6;4;E2;SASO;0
2015;6;11;5;E2;SASO;11
2016;5;15;5;E2;SASO;0
2017;9;7;5;E2;SASO;5
2018;9;19;5;E2;SASO;3
2019;10;6;5;E2;SASO;0
2015;6;11;6;E2;SASO;6
2016;5;15;6;E2;SASO;0
2017;9;7;6;E2;SASO;15
2018;9;19;6;E2;SASO;4
2019;10;6;6;E2;SASO;0
2015;6;11;7;E2;SASO;108
2016;5;15;7;E2;SASO;0
2017;9;7;7;E2;SASO;1
2018;9;19;7;E2;SASO;40
2019;10;6;7;E2;SASO;10
2015;6;11;8;E2;SASO;50
2016;5;15;8;E2;SASO;3
2017;9;7;8;E2;SASO;3
2018;9;19;8;E2;SASO;0
2019;10;6;8;E2;SASO;8
2015;6;11;9;E2;SASO;30
2016;5;15;9;E2;SASO;0
2017;9;7;9;E2;SASO;0
2018;9;19;9;E2;SASO;0
2019;10;6;9;E2;SASO;2
2015;6;11;1;E3;SASO;2
2016;5;15;1;E3;SASO;20
2017;9;7;1;E3;SASO;0
2018;9;19;1;E3;SASO;0
2019;10;6;1;E3;SASO;0
2015;6;11;2;E3;SASO;3
2016;5;15;2;E3;SASO;0
2017;9;7;2;E3;SASO;4
2018;9;19;2;E3;SASO;15
2019;10;6;2;E3;SASO;0
2015;6;11;3;E3;SASO;7
2016;5;15;3;E3;SASO;0
2017;9;7;3;E3;SASO;0
2018;9;19;3;E3;SASO;6
2019;10;6;3;E3;SASO;0
2015;6;11;4;E3;SASO;8
2016;5;15;4;E3;SASO;4
2017;9;7;4;E3;SASO;0
2018;9;19;4;E3;SASO;1
2019;10;6;4;E3;SASO;0
2015;6;11;5;E3;SASO;20
2016;5;15;5;E3;SASO;0
2017;9;7;5;E3;SASO;0
2018;9;19;5;E3;SASO;5
2019;10;6;5;E3;SASO;0
2015;6;11;6;E3;SASO;7
2016;5;15;6;E3;SASO;0
2017;9;7;6;E3;SASO;6
2018;9;19;6;E3;SASO;17
2019;10;6;6;E3;SASO;0
2015;6;11;7;E3;SASO;120
2016;5;15;7;E3;SASO;0
2017;9;7;7;E3;SASO;2
2018;9;19;7;E3;SASO;75
2019;10;6;7;E3;SASO;15
2015;6;11;8;E3;SASO;55
2016;5;15;8;E3;SASO;2
2017;9;7;8;E3;SASO;2
2018;9;19;8;E3;SASO;0
2019;10;6;8;E3;SASO;4
2015;6;11;9;E3;SASO;35
2016;5;15;9;E3;SASO;0
2017;9;7;9;E3;SASO;0
2018;9;19;9;E3;SASO;0
2019;10;6;9;E3;SASO;2
2015;6;11;1;E4;SASO;9
2016;5;15;1;E4;SASO;9
2017;9;7;1;E4;SASO;0
2018;9;19;1;E4;SASO;200
2019;10;6;1;E4;SASO;0
2015;6;11;2;E4;SASO;1
2016;5;15;2;E4;SASO;0
2017;9;7;2;E4;SASO;2
2018;9;19;2;E4;SASO;8
2019;10;6;2;E4;SASO;0
2015;6;11;3;E4;SASO;7
2016;5;15;3;E4;SASO;0
2017;9;7;3;E4;SASO;0
2018;9;19;3;E4;SASO;14
2019;10;6;3;E4;SASO;0
2015;6;11;4;E4;SASO;3
2016;5;15;4;E4;SASO;0
2017;9;7;4;E4;SASO;2
2018;9;19;4;E4;SASO;2
2019;10;6;4;E4;SASO;0
2015;6;11;5;E4;SASO;12
2016;5;15;5;E4;SASO;0
2017;9;7;5;E4;SASO;10
2018;9;19;5;E4;SASO;5
2019;10;6;5;E4;SASO;0
2015;6;11;6;E4;SASO;1
2016;5;15;6;E4;SASO;0
2017;9;7;6;E4;SASO;0
2018;9;19;6;E4;SASO;4
2019;10;6;6;E4;SASO;0
2015;6;11;7;E4;SASO;36
2016;5;15;7;E4;SASO;4
2017;9;7;7;E4;SASO;3
2018;9;19;7;E4;SASO;100
2019;10;6;7;E4;SASO;10
2015;6;11;8;E4;SASO;65
2016;5;15;8;E4;SASO;0
2017;9;7;8;E4;SASO;5
2018;9;19;8;E4;SASO;0
2019;10;6;8;E4;SASO;0
2015;6;11;9;E4;SASO;30
2016;5;15;9;E4;SASO;0
2017;9;7;9;E4;SASO;0
2018;9;19;9;E4;SASO;0
2019;10;6;9;E4;SASO;0
2015;6;11;1;E5;SASO;5
2016;5;15;1;E5;SASO;0
2017;9;7;1;E5;SASO;0
2018;9;19;1;E5;SASO;80
2019;10;6;1;E5;SASO;1
2015;6;11;2;E5;SASO;13
2016;5;15;2;E5;SASO;0
2017;9;7;2;E5;SASO;0
2018;9;19;2;E5;SASO;4
2019;10;6;2;E5;SASO;0
2015;6;11;3;E5;SASO;2
2016;5;15;3;E5;SASO;0
2017;9;7;3;E5;SASO;0
2018;9;19;3;E5;SASO;10
2019;10;6;3;E5;SASO;0
2015;6;11;4;E5;SASO;37
2016;5;15;4;E5;SASO;0
2017;9;7;4;E5;SASO;0
2018;9;19;4;E5;SASO;6
2019;10;6;4;E5;SASO;0
2015;6;11;5;E5;SASO;4
2016;5;15;5;E5;SASO;0
2017;9;7;5;E5;SASO;12
2018;9;19;5;E5;SASO;20
2019;10;6;5;E5;SASO;0
2015;6;11;6;E5;SASO;0
2016;5;15;6;E5;SASO;0
2017;9;7;6;E5;SASO;0
2018;9;19;6;E5;SASO;0
2019;10;6;6;E5;SASO;0
2015;6;11;7;E5;SASO;48
2016;5;15;7;E5;SASO;16
2017;9;7;7;E5;SASO;7
2018;9;19;7;E5;SASO;100
2019;10;6;7;E5;SASO;10
2015;6;11;8;E5;SASO;14
2016;5;15;8;E5;SASO;4
2017;9;7;8;E5;SASO;66
2018;9;19;8;E5;SASO;0
2019;10;6;8;E5;SASO;4
2015;6;11;9;E5;SASO;29
2016;5;15;9;E5;SASO;1
2017;9;7;9;E5;SASO;0
2018;9;19;9;E5;SASO;0
2019;10;6;9;E5;SASO;0
2015;6;11;1;E6;SASO;28
2016;5;15;1;E6;SASO;0
2017;9;7;1;E6;SASO;2
2018;9;19;1;E6;SASO;180
2019;10;6;1;E6;SASO;0
2015;6;11;2;E6;SASO;4
2016;5;15;2;E6;SASO;0
2017;9;7;2;E6;SASO;3
2018;9;19;2;E6;SASO;8
2019;10;6;2;E6;SASO;3
2015;6;11;3;E6;SASO;7
2016;5;15;3;E6;SASO;0
2017;9;7;3;E6;SASO;0
2018;9;19;3;E6;SASO;14
2019;10;6;3;E6;SASO;3
2015;6;11;4;E6;SASO;4
2016;5;15;4;E6;SASO;0
2017;9;7;4;E6;SASO;0
2018;9;19;4;E6;SASO;0
2019;10;6;4;E6;SASO;0
2015;6;11;5;E6;SASO;3
2016;5;15;5;E6;SASO;0
2017;9;7;5;E6;SASO;40
2018;9;19;5;E6;SASO;25
2019;10;6;5;E6;SASO;0
2015;6;11;6;E6;SASO;11
2016;5;15;6;E6;SASO;6
2017;9;7;6;E6;SASO;0
2018;9;19;6;E6;SASO;0
2019;10;6;6;E6;SASO;0
2015;6;11;7;E6;SASO;52
2016;5;15;7;E6;SASO;0
2017;9;7;7;E6;SASO;5
2018;9;19;7;E6;SASO;150
2019;10;6;7;E6;SASO;15
2015;6;11;8;E6;SASO;66
2016;5;15;8;E6;SASO;0
2017;9;7;8;E6;SASO;11
2018;9;19;8;E6;SASO;0
2019;10;6;8;E6;SASO;0
2015;6;11;9;E6;SASO;12
2016;5;15;9;E6;SASO;0
2017;9;7;9;E6;SASO;0
2018;9;19;9;E6;SASO;0
2019;10;6;9;E6;SASO;0
2015;6;11;1;F1;SASO;23
2016;5;15;1;F1;SASO;0
2017;9;7;1;F1;SASO;2
2018;9;19;1;F1;SASO;40
2019;10;6;1;F1;SASO;0
2015;6;11;2;F1;SASO;0
2016;5;15;2;F1;SASO;0
2017;9;7;2;F1;SASO;0
2018;9;19;2;F1;SASO;0
2019;10;6;2;F1;SASO;0
2015;6;11;3;F1;SASO;56
2016;5;15;3;F1;SASO;0
2017;9;7;3;F1;SASO;0
2018;9;19;3;F1;SASO;5
2019;10;6;3;F1;SASO;0
2015;6;11;4;F1;SASO;22
2016;5;15;4;F1;SASO;2
2017;9;7;4;F1;SASO;0
2018;9;19;4;F1;SASO;1
2019;10;6;4;F1;SASO;0
2015;6;11;5;F1;SASO;18
2016;5;15;5;F1;SASO;0
2017;9;7;5;F1;SASO;0
2018;9;19;5;F1;SASO;20
2019;10;6;5;F1;SASO;0
2015;6;11;6;F1;SASO;24
2016;5;15;6;F1;SASO;0
2017;9;7;6;F1;SASO;3
2018;9;19;6;F1;SASO;6
2019;10;6;6;F1;SASO;0
2015;6;11;7;F1;SASO;48
2016;5;15;7;F1;SASO;0
2017;9;7;7;F1;SASO;6
2018;9;19;7;F1;SASO;50
2019;10;6;7;F1;SASO;10
2015;6;11;8;F1;SASO;96
2016;5;15;8;F1;SASO;2
2017;9;7;8;F1;SASO;18
2018;9;19;8;F1;SASO;0
2019;10;6;8;F1;SASO;15
2015;6;11;9;F1;SASO;5
2016;5;15;9;F1;SASO;0
2017;9;7;9;F1;SASO;0
2018;9;19;9;F1;SASO;0
2019;10;6;9;F1;SASO;0
2015;6;11;1;F2;SASO;52
2016;5;15;1;F2;SASO;6
2017;9;7;1;F2;SASO;0
2018;9;19;1;F2;SASO;0
2019;10;6;1;F2;SASO;0
2015;6;11;2;F2;SASO;0
2016;5;15;2;F2;SASO;0
2017;9;7;2;F2;SASO;0
2018;9;19;2;F2;SASO;6
2019;10;6;2;F2;SASO;0
2015;6;11;3;F2;SASO;11
2016;5;15;3;F2;SASO;0
2017;9;7;3;F2;SASO;0
2018;9;19;3;F2;SASO;11
2019;10;6;3;F2;SASO;0
2015;6;11;4;F2;SASO;8
2016;5;15;4;F2;SASO;2
2017;9;7;4;F2;SASO;0
2018;9;19;4;F2;SASO;0
2019;10;6;4;F2;SASO;0
2015;6;11;5;F2;SASO;9
2016;5;15;5;F2;SASO;0
2017;9;7;5;F2;SASO;0
2018;9;19;5;F2;SASO;12
2019;10;6;5;F2;SASO;0
2015;6;11;6;F2;SASO;5
2016;5;15;6;F2;SASO;0
2017;9;7;6;F2;SASO;0
2018;9;19;6;F2;SASO;5
2019;10;6;6;F2;SASO;0
2015;6;11;7;F2;SASO;72
2016;5;15;7;F2;SASO;8
2017;9;7;7;F2;SASO;6
2018;9;19;7;F2;SASO;30
2019;10;6;7;F2;SASO;10
2015;6;11;8;F2;SASO;32
2016;5;15;8;F2;SASO;0
2017;9;7;8;F2;SASO;29
2018;9;19;8;F2;SASO;0
2019;10;6;8;F2;SASO;10
2015;6;11;9;F2;SASO;2
2016;5;15;9;F2;SASO;6
2017;9;7;9;F2;SASO;0
2018;9;19;9;F2;SASO;0
2019;10;6;9;F2;SASO;0
2015;6;11;1;F3;SASO;20
2016;5;15;1;F3;SASO;2
2017;9;7;1;F3;SASO;0
2018;9;19;1;F3;SASO;0
2019;10;6;1;F3;SASO;0
2015;6;11;2;F3;SASO;0
2016;5;15;2;F3;SASO;0
2017;9;7;2;F3;SASO;0
2018;9;19;2;F3;SASO;5
2019;10;6;2;F3;SASO;0
2015;6;11;3;F3;SASO;7
2016;5;15;3;F3;SASO;0
2017;9;7;3;F3;SASO;4
2018;9;19;3;F3;SASO;10
2019;10;6;3;F3;SASO;0
2015;6;11;4;F3;SASO;3
2016;5;15;4;F3;SASO;0
2017;9;7;4;F3;SASO;0
2018;9;19;4;F3;SASO;0
2019;10;6;4;F3;SASO;0
2015;6;11;5;F3;SASO;16
2016;5;15;5;F3;SASO;0
2017;9;7;5;F3;SASO;0
2018;9;19;5;F3;SASO;3
2019;10;6;5;F3;SASO;0
2015;6;11;6;F3;SASO;8
2016;5;15;6;F3;SASO;5
2017;9;7;6;F3;SASO;7
2018;9;19;6;F3;SASO;40
2019;10;6;6;F3;SASO;0
2015;6;11;7;F3;SASO;60
2016;5;15;7;F3;SASO;9
2017;9;7;7;F3;SASO;7
2018;9;19;7;F3;SASO;50
2019;10;6;7;F3;SASO;10
2015;6;11;8;F3;SASO;12
2016;5;15;8;F3;SASO;0
2017;9;7;8;F3;SASO;0
2018;9;19;8;F3;SASO;0
2019;10;6;8;F3;SASO;8
2015;6;11;9;F3;SASO;1
2016;5;15;9;F3;SASO;0
2017;9;7;9;F3;SASO;0
2018;9;19;9;F3;SASO;0
2019;10;6;9;F3;SASO;0
2015;6;11;1;F4;SASO;14
2016;5;15;1;F4;SASO;0
2017;9;7;1;F4;SASO;1
2018;9;19;1;F4;SASO;0
2019;10;6;1;F4;SASO;0
2015;6;11;2;F4;SASO;0
2016;5;15;2;F4;SASO;0
2017;9;7;2;F4;SASO;0
2018;9;19;2;F4;SASO;1
2019;10;6;2;F4;SASO;0
2015;6;11;3;F4;SASO;2
2016;5;15;3;F4;SASO;0
2017;9;7;3;F4;SASO;3
2018;9;19;3;F4;SASO;19
2019;10;6;3;F4;SASO;1
2015;6;11;4;F4;SASO;2
2016;5;15;4;F4;SASO;0
2017;9;7;4;F4;SASO;0
2018;9;19;4;F4;SASO;2
2019;10;6;4;F4;SASO;0
2015;6;11;5;F4;SASO;15
2016;5;15;5;F4;SASO;0
2017;9;7;5;F4;SASO;0
2018;9;19;5;F4;SASO;7
2019;10;6;5;F4;SASO;0
2015;6;11;6;F4;SASO;9
2016;5;15;6;F4;SASO;11
2017;9;7;6;F4;SASO;0
2018;9;19;6;F4;SASO;0
2019;10;6;6;F4;SASO;0
2015;6;11;7;F4;SASO;88
2016;5;15;7;F4;SASO;10
2017;9;7;7;F4;SASO;7
2018;9;19;7;F4;SASO;100
2019;10;6;7;F4;SASO;10
2015;6;11;8;F4;SASO;55
2016;5;15;8;F4;SASO;0
2017;9;7;8;F4;SASO;0
2018;9;19;8;F4;SASO;0
2019;10;6;8;F4;SASO;0
2015;6;11;9;F4;SASO;0
2016;5;15;9;F4;SASO;0
2017;9;7;9;F4;SASO;0
2018;9;19;9;F4;SASO;0
2019;10;6;9;F4;SASO;0
2015;6;11;1;F5;SASO;47
2016;5;15;1;F5;SASO;0
2017;9;7;1;F5;SASO;2
2018;9;19;1;F5;SASO;40
2019;10;6;1;F5;SASO;0
2015;6;11;2;F5;SASO;0
2016;5;15;2;F5;SASO;0
2017;9;7;2;F5;SASO;0
2018;9;19;2;F5;SASO;6
2019;10;6;2;F5;SASO;0
2015;6;11;3;F5;SASO;14
2016;5;15;3;F5;SASO;0
2017;9;7;3;F5;SASO;0
2018;9;19;3;F5;SASO;3
2019;10;6;3;F5;SASO;0
2015;6;11;4;F5;SASO;2
2016;5;15;4;F5;SASO;0
2017;9;7;4;F5;SASO;0
2018;9;19;4;F5;SASO;5
2019;10;6;4;F5;SASO;0
2015;6;11;5;F5;SASO;4
2016;5;15;5;F5;SASO;0
2017;9;7;5;F5;SASO;0
2018;9;19;5;F5;SASO;6
2019;10;6;5;F5;SASO;0
2015;6;11;6;F5;SASO;8
2016;5;15;6;F5;SASO;3
2017;9;7;6;F5;SASO;0
2018;9;19;6;F5;SASO;1
2019;10;6;6;F5;SASO;0
2015;6;11;7;F5;SASO;72
2016;5;15;7;F5;SASO;4
2017;9;7;7;F5;SASO;4
2018;9;19;7;F5;SASO;150
2019;10;6;7;F5;SASO;15
2015;6;11;8;F5;SASO;43
2016;5;15;8;F5;SASO;0
2017;9;7;8;F5;SASO;0
2018;9;19;8;F5;SASO;0
2019;10;6;8;F5;SASO;3
2015;6;11;9;F5;SASO;0
2016;5;15;9;F5;SASO;5
2017;9;7;9;F5;SASO;0
2018;9;19;9;F5;SASO;0
2019;10;6;9;F5;SASO;0
2015;6;11;1;F6;SASO;11
2016;5;15;1;F6;SASO;0
2017;9;7;1;F6;SASO;0
2018;9;19;1;F6;SASO;30
2019;10;6;1;F6;SASO;0
2015;6;11;2;F6;SASO;4
2016;5;15;2;F6;SASO;0
2017;9;7;2;F6;SASO;2
2018;9;19;2;F6;SASO;3
2019;10;6;2;F6;SASO;0
2015;6;11;3;F6;SASO;5
2016;5;15;3;F6;SASO;0
2017;9;7;3;F6;SASO;0
2018;9;19;3;F6;SASO;5
2019;10;6;3;F6;SASO;2
2015;6;11;4;F6;SASO;1
2016;5;15;4;F6;SASO;0
2017;9;7;4;F6;SASO;0
2018;9;19;4;F6;SASO;4
2019;10;6;4;F6;SASO;0
2015;6;11;5;F6;SASO;44
2016;5;15;5;F6;SASO;0
2017;9;7;5;F6;SASO;30
2018;9;19;5;F6;SASO;30
2019;10;6;5;F6;SASO;0
2015;6;11;6;F6;SASO;19
2016;5;15;6;F6;SASO;2
2017;9;7;6;F6;SASO;0
2018;9;19;6;F6;SASO;0
2019;10;6;6;F6;SASO;0
2015;6;11;7;F6;SASO;40
2016;5;15;7;F6;SASO;7
2017;9;7;7;F6;SASO;2
2018;9;19;7;F6;SASO;150
2019;10;6;7;F6;SASO;20
2015;6;11;8;F6;SASO;44
2016;5;15;8;F6;SASO;0
2017;9;7;8;F6;SASO;0
2018;9;19;8;F6;SASO;0
2019;10;6;8;F6;SASO;4
2015;6;11;9;F6;SASO;0
2016;5;15;9;F6;SASO;0
2017;9;7;9;F6;SASO;0
2018;9;19;9;F6;SASO;0
2019;10;6;9;F6;SASO;0
2015;4;20;1;A1;SCLA;0
2016;3;10;1;A1;SCLA;0
2017;4;6;1;A1;SCLA;0
2018;5;21;1;A1;SCLA;0
2019;4;2;1;A1;SCLA;0
2015;4;20;2;A1;SCLA;4
2016;3;10;2;A1;SCLA;1
2017;4;6;2;A1;SCLA;0
2018;5;21;2;A1;SCLA;0
2019;4;2;2;A1;SCLA;0
2015;4;20;3;A1;SCLA;0
2016;3;10;3;A1;SCLA;0
2017;4;6;3;A1;SCLA;1
2018;5;21;3;A1;SCLA;0
2019;4;2;3;A1;SCLA;0
2015;4;20;4;A1;SCLA;2
2016;3;10;4;A1;SCLA;1
2017;4;6;4;A1;SCLA;0
2018;5;21;4;A1;SCLA;0
2019;4;2;4;A1;SCLA;0
2015;4;20;5;A1;SCLA;6
2016;3;10;5;A1;SCLA;2
2017;4;6;5;A1;SCLA;0
2018;5;21;5;A1;SCLA;0
2019;4;2;5;A1;SCLA;0
2015;4;20;6;A1;SCLA;0
2016;3;10;6;A1;SCLA;0
2017;4;6;6;A1;SCLA;0
2018;5;21;6;A1;SCLA;0
2019;4;2;6;A1;SCLA;0
2015;4;20;7;A1;SCLA;0
2016;3;10;7;A1;SCLA;0
2017;4;6;7;A1;SCLA;0
2018;5;21;7;A1;SCLA;0
2019;4;2;7;A1;SCLA;1
2015;4;20;8;A1;SCLA;0
2016;3;10;8;A1;SCLA;0
2017;4;6;8;A1;SCLA;0
2018;5;21;8;A1;SCLA;0
2019;4;2;8;A1;SCLA;0
2015;4;20;9;A1;SCLA;0
2016;3;10;9;A1;SCLA;2
2017;4;6;9;A1;SCLA;0
2018;5;21;9;A1;SCLA;0
2019;4;2;9;A1;SCLA;0
2015;4;20;1;A2;SCLA;3
2016;3;10;1;A2;SCLA;0
2017;4;6;1;A2;SCLA;0
2018;5;21;1;A2;SCLA;0
2019;4;2;1;A2;SCLA;0
