Day,Month,Year,Plot,Subplot,Group,Species,ID,G_F,Plant,Sex,Visits,Jar,time,Observer,Obs,Weather,date_raw,Week,Line,Seed,Fruit
22,4,2020,5,F2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,38.93333333333333,1
22,4,2020,5,F2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,38.93333333333333,1
22,4,2020,5,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,38.93333333333333,1
22,4,2020,5,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,38.93333333333333,1
22,4,2020,5,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,38.93333333333333,1
22,4,2020,5,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,38.93333333333333,1
22,4,2020,5,F4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,38.93333333333333,1
22,4,2020,5,D5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,38.93333333333333,1
22,4,2020,5,D5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,38.93333333333333,1
22,4,2020,5,D2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,38.93333333333333,1
22,4,2020,5,D2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:42,M,NA,Sunny,2020-04-22,17,2,38.93333333333333,1
22,4,2020,7,E4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,E4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,E4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,E1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,E1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,D1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,D1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,F2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,F3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,C1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,B1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,C3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,C4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,A6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,A6,Beetle,NA,Cryptocephalus_sp,Flower_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,4,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,B5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,E3,Beetle,NA,Elateridae,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,F4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,4,C2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,13:10,M,NA,Sunny,2020-04-22,17,2,59.5,1
22,4,2020,3,A1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,A1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,A1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,A5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,A5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,A5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,A5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,C2,Fly,NA,Musca_sp,House_flies,CHMI,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,14.166666666666666,1
22,4,2020,3,C2,Fly,NA,Musca_sp,House_flies,CHMI,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,14.166666666666666,1
22,4,2020,3,C1,Fly,NA,Nemotelus_sp,Small_flies,CHMI,NA,1,J,12:32,M,NA,Sunny,2020-04-22,17,1,14.166666666666666,1
22,4,2020,3,C1,Fly,NA,Calliphoridae,House_flies,CHMI,NA,5,NA,12:32,M,NA,Sunny,2020-04-22,17,1,14.166666666666666,1
22,4,2020,3,D2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,D2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,D3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,D3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,D3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,E4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,E4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,E4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,E1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,E1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,E1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:32,M,NA,Sunny,2020-04-22,17,1,57.4,1
22,4,2020,3,D1,Fly,NA,Sarcophaga_sp,House_flies,CHFU,NA,1,H,12:32,M,NA,Sunny,2020-04-22,17,1,7,1
22,4,2020,7,A5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:31,M,NA,Sunny,2020-04-22,17,3,42.53333333333333,1
22,4,2020,7,E6,Fly,Episyrphus_balteatus,Episyrphus_balteatus,Hoverflies,BEMA,NA,1,K,14:31,M,NA,Sunny,2020-04-22,17,3,NA,NA
22,4,2020,2,D1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,71.24242424242425,1
22,4,2020,2,D1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,71.24242424242425,1
22,4,2020,2,D1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,71.24242424242425,1
22,4,2020,2,D1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,71.24242424242425,1
22,4,2020,2,D1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,NA,M,NA,Sunny,2020-04-22,17,1,71.24242424242425,1
22,4,2020,2,A4,Wasp,NA,Braconidae,Wasp,BEMA,NA,1,F_22_4,NA,M,NA,Sunny,2020-04-22,17,1,NA,NA
23,4,2020,8,A5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,A5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,A6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B5,Beetle,Na,Cryptocephalus_sp,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,B2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,C2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,C3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,C4,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,C5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,C5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,D4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,D4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,E3,Fly,Na,Lomatia_sp,Hoverflies,LEMA,NA,2,NA,13:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,E3,Fly,Na,Lomatia_sp,Hoverflies,BEMA,NA,6,NA,13:49,M,NA,Sunny,2020-04-23,17,3,NA,NA
23,4,2020,8,E4,Fly,Na,Lomatia_sp,Hoverflies,LEMA,NA,1,NA,13:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,E1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,F1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,F1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,F1,Fly,NA,Ulidiidae,Small_flies,CHFU,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,31.074074074074073,1
23,4,2020,8,F2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,F3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,E3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,E4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,E4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,E4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,8,E5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,12:49,M,NA,Sunny,2020-04-23,17,3,32,1
23,4,2020,9,B1,Beetle,Na,Cryptocephalus_sp,Flower_beetles,LEMA,NA,1,NA,13:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C1,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C1,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B2,Beetle,NA,Mordellidae,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B2,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B2,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,A2,Beetle,NA,Mordellidae,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,A3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,A3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B3,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B3,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B4,Beetle,NA,Mordellidae,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,A4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,B5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C6,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,D6,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C5,Beetle,Psilothrix_viridicoerulea,Psilothrix_viridicoerulea,Flower_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C5,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
23,4,2020,9,C4,Beetle,NA,Brassicogethes_sp,Small_beetles,LEMA,NA,1,NA,14:26,M,NA,Sunny,2020-04-23,17,3,33,1
