Day;Month;Year;Plot;Subplot;Group;Order;Superfamily;Family;Species;ID;G_F;Visits;ID2;Plant_Simple;num.plantas;Fruit;Seed
NA;NA;NA;8;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;8;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;91;0;0
NA;NA;NA;8;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;18;0;0
NA;NA;NA;8;A2;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;6;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;41;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;3;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;81;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;7;12;420
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;15;0;0
NA;NA;NA;8;A3;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;4;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;31;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;9;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;5;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;3;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;91;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;41;15;525
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;12;0;0
NA;NA;NA;8;A4;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;8;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;21;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;4;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;6;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;91;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;15;9;315
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;6;0;0
NA;NA;NA;8;A5;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;15;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;15;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;1;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;2;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;6;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;5;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;61;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;3;7;245
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;7;0;0
NA;NA;NA;8;A6;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;11;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;11;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;3;8;512
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;71;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;6;0;0
NA;NA;NA;8;B1;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;15;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;21;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;2;250;250
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;81;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;21;0;0
NA;NA;NA;8;B2;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;5;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;41;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;3;195;195
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;2;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;41;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;51;0;0
NA;NA;NA;8;B3;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;5;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;21;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;4;250;250
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;71;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;B4;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;6;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;15;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;7;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;6;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;91;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;5;0;0
NA;NA;NA;8;B5;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;3;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;9;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;200;200
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;91;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;6;0;0
NA;NA;NA;8;B6;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;15;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;21;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHFU;8;6;456
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;250;250
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;111;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;2;24;840
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;17;0;0
NA;NA;NA;8;C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;3;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;21;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;1;23
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;250;250
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;111;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;19;0;0
NA;NA;NA;8;C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;25;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;2;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;6;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;91;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;35;0;0
NA;NA;NA;8;C3;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;2;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;1;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;31;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;2;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;71;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;31;0;0
NA;NA;NA;8;C4;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;9;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;11;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;1;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;4;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;61;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;21;0;0
NA;NA;NA;8;C5;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;15;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;11;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;1;23
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LEMA;4;6;384
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;111;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;7;0;0
NA;NA;NA;8;C6;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;BEMA;9;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CETE;8;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;CHMI;1;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;COSQ;1;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;FRPU;1;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;HOMA;1;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;LYTR;1;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;ME;1;175;175
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;MEPO;1;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PAIN;1;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PLCO;1;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMA;91;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;POMO;1;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;PUPA;1;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;RAPE;9;0;0
NA;NA;NA;8;D1;NA;NA;NA;NA;NA;NA;NA;NA;NA;SCLA;1;0;0
